 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,95327,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.98041478,95327.0,0.0,95327,95327,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.49020739,10.49020739,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
52241,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49710,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,64093247,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.995635406,0.062409071,21400000.0,36800000.0,63900000,93943,64000000,64000000.0,0.0,64000000,64000000,64000000,64000000.0,0.0,64000000,64000000,0,0,0,0,52,52,0.031204535,0.031204535,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94458.0,0.0,94458,94458,63900000.0,0.0,63900000,63900000,0
443,5250581,9,7,380,4816,193,0,42.22222222,69.12086837,1460,0,688.0,660.0696933,989.6047695,3.047281815,350038.7333,1315890.015,5106340,4,5250581,656322.625,1798283.365,5106340,4,64278,10713.0,16213.94876,33651,48,0,0,0,0,192,152,1.714096021,1.333185794,0,1460,305.6470588,524.0279025,274605.2426,0,0,0,1,0,0,0,0,0,324.75,42.22222222,688.0,192,0,0,0,0,0,0,9,380,7,4816,8192,946,8,20,144237.0,0.0,144237,144237,5106340.0,0.0,5106340,5106340,0
53,27488,2,2,72,190,36,36,36.0,0.0,95,95,95.0,0.0,9531.431898,145.5180442,9162.666667,15866.74013,27484,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,72.75902212,72.75902212,36,95,59.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,74.5,36.0,95.0,64,0,0,0,0,0,0,2,72,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,91727,1,1,44,212,44,44,44.0,0.0,212,212,212.0,0.0,2790.890359,21.80383093,91727.0,0.0,91727,91727,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.90191547,10.90191547,44,212,100.0,96.99484522,9408.0,0,0,0,0,0,0,0,0,1,150.0,44.0,212.0,20,0,0,0,0,0,0,1,44,1,212,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23777,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,10682.59242,168.2298019,7925.666667,13720.72915,23769,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,88,64,84.11490095,84.11490095,30,97,56.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,71.0,30.0,97.0,88,0,0,0,0,0,0,2,60,2,194,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,0
465,17,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,2176470.588,117647.0588,17.0,0.0,17,17,17,17.0,0.0,17,17,0,0.0,0.0,0,0,1,0,0,0,64,0,117647.0588,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,317,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,427050,1,1,49,237,49,49,49.0,0.0,237,237,237.0,0.0,669.7108067,4.683292355,427050.0,0.0,427050,427050,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,2.341646177,2.341646177,49,237,111.6666667,108.5418506,11781.33333,0,0,0,0,0,0,0,0,1,167.5,49.0,237.0,40,0,0,0,0,0,0,1,49,1,237,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,23103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86.56884387,23103.0,0.0,23103,23103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.28442194,43.28442194,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
21,134333,20,24,176,424,43,0,8.8,12.68069399,51,0,17.66666667,16.31128355,4466.512324,327.5442371,3124.023256,13649.18827,80888,1,134187,7062.473684,27736.60221,121250,1,134227,5835.956522,18426.1509,80888,1,0,0,0,0,656,784,148.8837441,178.660493,0,51,13.33333333,15.23602191,232.1363636,0,0,0,1,0,0,0,0,1,13.63636364,8.8,17.66666667,656,0,0,0,0,0,0,20,176,24,424,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,0
123,83946,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1143.592309,23.82483978,83946.0,0.0,83946,83946,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.91241989,11.91241989,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5935677,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673891116,1978559.0,3406862.272,5912442,44,5935677,2967838.5,4164298.206,5912442,23235,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505418337,0.168472779,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51533,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,52631.57895,52631.57895,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,426,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
52372,10,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,1800000.0,300000.0,5.0,5.656854249,9,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,100000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,2052,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,225523,2,2,68,228,34,34,34.0,0.0,114,114,114.0,0.0,1312.504711,17.73655015,75174.33333,130201.4346,225518,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,80,8.868275076,8.868275076,34,114,66.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,82.5,34.0,114.0,80,0,0,0,0,0,0,2,68,2,228,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30705,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3777.886338,65.13597134,30705.0,0.0,30705,30705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.56798567,32.56798567,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118889458,20,18,2334,1434,1113,0,116.7,292.1731822,649,0,79.66666667,205.207499,31.69330623,0.319624638,3213228.595,4670511.809,10000000,56,119000000,6255433.579,4893928.187,10000000,423,119000000,6991256.235,4649272.099,10100000,793,0,0,0,0,648,584,0.168223494,0.151401144,0,1113,96.61538462,249.229509,62115.34818,0,0,0,1,0,0,0,0,0,99.15789474,116.7,79.66666667,648,0,0,0,0,0,0,20,2334,18,1434,29200,371,4,32,56768.0,65822.27802,265231,36173,9847668.5,569149.2647,10000000,8040379,0
53480,222,3,1,83,6,46,6,27.66666667,20.20725942,6,6,6.0,0.0,400900.9009,18018.01802,74.0,64.81512169,130,3,222,111.0,152.7350647,219,3,0,0.0,0.0,0,0,1,0,0,0,60,20,13513.51351,4504.504505,6,46,27.0,20.1246118,405.0,0,1,0,0,1,0,0,0,0,33.75,27.66666667,6.0,60,0,0,0,0,0,0,3,83,1,6,127,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52977,0,2,0,20,0,14,6,10.0,5.656854249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,6,14,11.33333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,17.0,10.0,0.0,40,0,0,0,0,0,0,2,20,0,0,229,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,188,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1723404.255,21276.59574,62.66666667,67.21111019,136,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,10638.29787,10638.29787,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30926,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,10217.9396,129.3410076,10308.66667,17811.84932,30876,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,80,64,64.67050378,64.67050378,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,80,0,0,0,0,0,0,2,62,2,254,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,191,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,858638.7435,20942.40838,63.66666667,69.83074776,140,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,10471.20419,10471.20419,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5379383,5,2,129,92,46,0,25.8,21.79908255,46,46,46.0,0.0,41.08277845,1.301264476,896563.8333,2146604.124,5277949,3,5379383,1344845.75,2622421.511,5277949,3,72271,72271.0,0.0,72271,72271,1,0,0,0,112,40,0.929474626,0.37178985,0,46,33.375,19.51510404,380.8392857,0,1,0,0,1,0,0,0,0,38.14285714,25.8,46.0,112,0,0,0,0,0,0,5,129,2,92,16385,129,3,20,94501.0,0.0,94501,94501,5277949.0,0.0,5277949,5277949,0
51810,2,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,1572,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53880,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617.0,308.5,0.0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,74715,1,1,44,176,44,44,44.0,0.0,176,176,176.0,0.0,2944.522519,26.76838654,74715.0,0.0,74715,74715,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.38419327,13.38419327,44,176,88.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,132.0,44.0,176.0,20,0,0,0,0,0,0,1,44,1,176,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4843935,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,34.88899005,1.238662369,968787.0,2123466.334,4767204,4,4843935,1210983.75,2370882.764,4767204,4,0,0.0,0.0,0,0,1,0,0,0,160,32,1.03221864,0.206443728,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,329,357,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,42397292,3,3,150,438,58,45,50.0,7.0,180,119,146.0,31.09662361,13.8688103,0.141518472,8479458.4,11600000.0,22700000,23458,42400000,21200000.0,2224864.111,22700000,19600000,42300000,21200000.0,2174349.11,22700000,19600000,0,0,0,0,84,72,0.070759236,0.070759236,45,180,90.71428571,54.90207733,3014.238095,0,0,0,0,0,0,0,0,1,105.8333333,50.0,146.0,84,0,0,0,0,0,0,3,150,3,438,-1,-1,2,20,47389.0,33843.54476,71320,23458,21100000.0,2191020.566,22700000,19600000,0
51659,167,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,71856.28743,11976.0479,167.0,0.0,167,167,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5988.023952,5988.023952,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
59660,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,351,260,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115804413,22,18,1681,4417,1301,0,76.40909091,278.2882471,1418,0,245.3888889,487.6084662,52.65775148,0.34540998,2969343.923,4540770.034,10000000,3,116000000,5514495.857,4982681.613,10100000,3,111000000,6515863.294,4929448.212,10100000,46,0,0,0,0,712,584,0.189975489,0.155434491,0,1418,148.7317073,386.4468285,149341.1512,0,0,0,1,0,0,0,0,0,152.45,76.40909091,245.3888889,712,0,0,0,0,0,0,22,1681,18,4417,29200,370,4,32,59227.0,73816.96836,281793,36738,10000000.0,4382.818825,10000000,9999711,0
53,286,2,2,70,322,35,35,35.0,0.0,161,161,161.0,0.0,1370629.371,13986.01399,95.33333333,124.1625279,236,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,64,6993.006993,6993.006993,35,161,85.4,69.01304225,4762.8,0,0,0,0,0,0,0,0,1,106.75,35.0,161.0,80,0,0,0,0,0,0,2,70,2,322,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,62337562,2,2,99,421,56,43,49.5,9.192388155,272,149,210.5,86.97413409,8.341680093,0.06416677,20800000.0,35900000.0,62200000,46517,62300000,62300000.0,0.0,62300000,62300000,62200000,62200000.0,0.0,62200000,62200000,0,0,0,0,40,52,0.032083385,0.032083385,43,272,115.2,97.40482534,9487.7,0,0,0,0,0,0,0,0,1,144.0,49.5,210.5,40,0,0,0,0,0,0,2,99,2,421,-1,-1,1,20,94164.0,0.0,94164,94164,62200000.0,0.0,62200000,62200000,0
53,24111,2,2,102,322,51,51,51.0,0.0,161,161,161.0,0.0,17585.33449,165.899382,8037.0,13915.29619,24105,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,82.94969101,82.94969101,51,161,95.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,118.75,51.0,161.0,40,0,0,0,0,0,0,2,102,2,322,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24098,2,2,66,268,33,33,33.0,0.0,134,134,134.0,0.0,13860.07138,165.9888787,8032.666667,13906.05858,24090,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,82.99443937,82.99443937,33,134,73.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,91.75,33.0,134.0,40,0,0,0,0,0,0,2,66,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53744,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4966,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,46170,1,1,44,90,44,44,44.0,0.0,90,90,90.0,0.0,2902.317522,43.31817197,46170.0,0.0,46170,46170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.65908599,21.65908599,44,90,59.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,89.0,44.0,90.0,20,0,0,0,0,0,0,1,44,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4045,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2966.625464,494.4375773,4045.0,0.0,4045,4045,4045,4045.0,0.0,4045,4045,0,0.0,0.0,0,0,0,0,0,0,40,0,494.4375773,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52316,203,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,59113.30049,9852.216749,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.216749,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,6670,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30831,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,7135.675132,129.7395479,10277.0,17794.22398,30824,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,64.86977393,64.86977393,41,69,52.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,64,0,0,0,0,0,0,2,82,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3453179,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,52.41546992,1.73752939,690635.8,1411995.663,3212039,49,3453179,863294.75,1569871.019,3212039,49,0,0.0,0.0,0,0,1,0,0,0,100,20,1.447941158,0.289588232,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,364,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61887,1,1,43,136,43,43,43.0,0.0,136,136,136.0,0.0,2892.368349,32.31696479,61887.0,0.0,61887,61887,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.1584824,16.1584824,43,136,74.0,53.69357503,2883.0,0,0,0,0,0,0,0,0,1,111.0,43.0,136.0,32,0,0,0,0,0,0,1,43,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51000,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,150,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,80000.0,13333.33333,150.0,0.0,150,150,150,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0,0,0,40,0,13333.33333,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,51326676,9,9,459,1779,417,0,51.0,137.2643435,1767,0,197.6666667,588.5057349,43.6030574,0.350694832,3019216.235,4648852.898,10000000,49,50200000,6276852.875,5175844.613,10000000,591,51300000,6410969.75,5011993.871,10000000,709,0,0,0,0,192,252,0.175347416,0.175347416,0,1767,117.7894737,410.4800143,168493.8421,0,0,0,1,0,0,0,0,1,124.3333333,51.0,197.6666667,192,0,0,0,0,0,0,9,459,9,1779,8192,946,8,20,47030.8,18093.42362,79397,38805,9995933.8,4628.740293,10000000,9991462,0
88,1166,9,6,3130,3122,1565,0,347.7777778,690.1001336,1561,0,520.3333333,806.0969338,5361921.098,12864.494,83.28571429,227.41674,870,1,1166,145.75,332.6678953,965,1,1066,213.2,371.2474916,870,3,0,0,0,0,304,208,7718.696398,5145.797599,0,1565,390.75,698.9956128,488594.8667,0,0,0,1,0,0,0,0,0,416.8,347.7777778,520.3333333,304,0,0,0,0,0,0,9,3130,6,3122,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,196998,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,19715.9362,60.914324,17908.90909,33450.04612,85220,36,196998,32833.0,43060.16692,91055,170,98892,24723.0,45605.58288,93022,49,0,0,0,0,152,112,35.53335567,25.38096833,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60593,1,1,44,134,44,44,44.0,0.0,134,134,134.0,0.0,2937.63306,33.00711303,60593.0,0.0,60593,60593,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.50355652,16.50355652,44,134,74.0,51.96152423,2700.0,0,0,0,0,0,0,0,0,1,111.0,44.0,134.0,32,0,0,0,0,0,0,1,44,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
44574,1057,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1892.147588,1057.0,0.0,1057,1057,1057,1057.0,0.0,1057,1057,0,0.0,0.0,0,0,0,0,0,0,64,0,1892.147588,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48986,2,2,88,286,44,44,44.0,0.0,143,143,143.0,0.0,7634.834442,81.65598334,16328.66667,28278.6162,48982,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,40.82799167,40.82799167,44,143,83.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,104.5,44.0,143.0,64,0,0,0,0,0,0,2,88,2,286,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,214,2,2,96,268,48,48,48.0,0.0,134,134,134.0,0.0,1700934.579,18691.58879,71.33333333,37.8461799,115,48,48,48.0,0.0,48,48,51,51.0,0.0,51,51,0,0,0,0,64,64,9345.794393,9345.794393,48,134,82.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,103.0,48.0,134.0,64,0,0,0,0,0,0,2,96,2,268,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5577548,8,5,367,3710,210,0,45.875,79.37332675,2004,0,742.0,925.5355207,730.9663673,2.330773308,464795.6667,1569920.115,5449782,4,5577548,796792.5714,2051886.436,5449782,4,64447,16111.75,17710.49287,38178,192,0,0,0,0,264,168,1.434322035,0.896451272,0,2004,291.2142857,623.4482495,388687.7198,0,0,0,1,0,0,0,0,0,313.6153846,45.875,742.0,264,0,0,0,0,0,0,8,367,5,3710,29200,118,3,32,127762.0,0.0,127762,127762,5449782.0,0.0,5449782,5449782,0
53,194,2,2,104,360,52,52,52.0,0.0,180,180,180.0,0.0,2391752.577,20618.5567,64.66666667,106.8097998,188,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10309.27835,10309.27835,52,180,103.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,129.0,52.0,180.0,64,0,0,0,0,0,0,2,104,2,360,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,115856973,18,14,1219,1981,794,0,67.72222222,197.1335187,1038,2,141.5,346.760558,27.62026244,0.276202624,3737321.71,4806466.041,10000000,64,116000000,6815116.059,4620610.629,10000000,738,111000000,8511061.231,3694772.241,10000000,28323,0,0,0,0,372,284,0.155363976,0.120838648,0,1038,96.96969697,266.7142062,71136.4678,0,0,0,1,0,0,0,0,0,100.0,67.72222222,141.5,372,0,0,0,0,0,0,18,1219,14,1981,8192,8190,17,20,62847.63636,127821.8863,448245,24197,9995658.273,14902.84448,10000000,9950740,0
